time_seconds,flow_node2,flow_node3,flow_node4,flow_node5,flow_node6,flow_node7,flow_node8,flow_node9,pressure_node2,pressure_node3,pressure_node4,pressure_node5,pressure_node6,pressure_node7,pressure_node8,pressure_node9,volume_node2,volume_node3,volume_node4,volume_node5,volume_node6,volume_node7,volume_node8,volume_node9,x_node2,x_node3,x_node4,x_node5,x_node6,x_node7,x_node8,x_node9,y_node2,y_node3,y_node4,y_node5,y_node6,y_node7,y_node8,y_node9,z_node2,z_node3,z_node4,z_node5,z_node6,z_node7,z_node8,z_node9,leak_node10,leak_node11,leak_node12,leak_node13,leak_node14,leak_x,leak_y,leak_z,weekday_flag,leak_status,is_leak,day_id
10200,1.8542,0.3,0.7774,0.3768,0.4,1.8542,0.7768,1.0774,56.862,56.862,56.862,56.862,56.862,56.862,56.862,56.862,18.542,3.0,7.774,3.768,4.0,18.542,7.768,10.774,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
10800,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
11400,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
12000,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
12600,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
13200,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
13800,2.0499,0.3,0.884,0.4659,0.4,2.0499,0.8659,1.184,54.77,54.769,54.769,54.769,54.769,54.769,54.769,54.769,20.499,3.0,8.84,4.659,4.0,20.499,8.659,11.84,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
14400,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
15000,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
15600,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
16200,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
16800,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
17400,2.2824,0.3,1.0,0.58245,0.4,2.2824,0.98245,1.3,50.285,50.285,50.285,50.285,50.285,50.285,50.285,50.285,22.824,3.0,10.0,5.8245,4.0,22.824,9.8245,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
18000,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
18600,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
19200,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
19800,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
20400,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
21000,3.5856,0.75,1.114,0.72165,1.0,3.5856,1.7217,1.864,43.419,43.418,43.418,43.418,43.418,43.418,43.418,43.418,35.856,7.5,11.14,7.2165,10.0,35.856,17.217,18.64,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
21600,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
22200,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
22800,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
23400,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
24000,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
24600,4.913,1.2,1.2338,0.87915,1.6,4.913,2.4792,2.4338,39.029,39.028,39.028,39.028,39.028,39.028,39.028,39.028,49.13,12.0,12.338,8.7915,16.0,49.13,24.792,24.338,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
25200,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
25800,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
26400,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
27000,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
27600,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
28200,6.2868,1.65,1.3868,1.05,2.2,6.2868,3.25,3.0368,45.207,45.206,45.206,45.206,45.206,45.206,45.206,45.206,62.868,16.5,13.868,10.5,22.0,62.868,32.5,30.368,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
28800,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
29400,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
30000,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
30600,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
31200,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
31800,7.5204,1.95,1.6,1.3704,2.6,7.5204,3.9704,3.55,56.166,56.163,56.164,56.163,56.163,56.164,56.164,56.164,75.204,19.5,16.0,13.704,26.0,75.204,39.704,35.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
32400,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
33000,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
33600,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
34200,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
34800,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
35400,9.0444,2.1,2.2308,1.9136,2.8,9.0444,4.7136,4.3308,61.186,61.183,61.183,61.183,61.183,61.184,61.183,61.183,90.444,21.0,22.308,19.136,28.0,90.444,47.136,43.308,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
36000,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
36600,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
37200,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
37800,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
38400,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
39000,10.618,2.1,3.1376,2.5803,2.8,10.618,5.3803,5.2376,60.28,60.276,60.275,60.275,60.275,60.276,60.276,60.276,106.18,21.0,31.376,25.803,28.0,106.18,53.803,52.376,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
39600,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
40200,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
40800,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
41400,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
42000,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
42600,13.172,2.7,3.6,3.2715,3.6,13.172,6.8715,6.3,57.338,57.331,57.331,57.331,57.331,57.332,57.331,57.332,131.72,27.0,36.0,32.715,36.0,131.72,68.715,63.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
43200,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
43800,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
44400,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
45000,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
45600,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
46200,14.362,3.0,3.4746,3.8878,4.0,14.362,7.8878,6.4746,54.407,54.399,54.399,54.399,54.399,54.4,54.399,54.4,143.62,30.0,34.746,38.878,40.0,143.62,78.878,64.746,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
46800,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
47400,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
48000,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
48600,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
49200,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
49800,13.496,2.55,3.2158,4.3305,3.4,13.496,7.7305,5.7658,50.424,50.417,50.417,50.417,50.417,50.418,50.417,50.418,134.96,25.5,32.158,43.305,34.0,134.96,77.305,57.658,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
50400,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
51000,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
51600,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
52200,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
52800,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
53400,12.75,2.25,3.0,4.5,3.0,12.75,7.5,5.25,44.518,44.513,44.513,44.512,44.512,44.513,44.512,44.513,127.5,22.5,30.0,45.0,30.0,127.5,75.0,52.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
54000,12.154,2.1,2.895,4.359,2.8,12.154,7.159,4.995,41.625,41.62,41.62,41.619,41.619,41.62,41.62,41.62,121.54,21.0,28.95,43.59,28.0,121.54,71.59,49.95,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
54600,12.154,2.1,2.895,4.359,2.8,12.154,7.159,4.995,41.625,41.62,41.62,41.619,41.619,41.62,41.62,41.62,121.54,21.0,28.95,43.59,28.0,121.54,71.59,49.95,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,labelled_data_9
